Date,Year,Time,DOY,Year_DOY,NEE,Re,GPP,NDVI,Temp,PAR,PAR_vis,LAI,Re_mod1,Re_mod2,Re_mod3,Resid1,Resid2,Resid3,,Re params,ER1,ER2,ER3
2010.489071,2010,545,180,2010_180,-1.804374357,1.339423962,3.143798319,0.619474746,20.03,53.56261077,53.56261077,0.387538146,1.027716698,1.391672548,1.452539225,0.097161418,0.002729915,0.012795063,,,,,
2010.491803,2010,546,181,2010_181,-2.182695654,1.161567911,3.344263564,0.698370925,12.68,22.63292644,22.63292644,0.733011425,1.715489088,1.526208445,1.515195498,0.306828671,0.132962719,0.12505247,,,,,
2010.494536,2010,547,182,2010_182,-2.280750206,1.254886717,3.535636923,0.624244922,18.21,44.95996444,44.95996444,0.402763362,1.035542006,1.375511827,1.416866681,0.048112102,0.014550417,0.026237509,,,,,
2010.5,2010,549,184,2010_184,-2.043388208,1.777831433,3.821219641,0.745759065,9.33,13.07633102,13.07633102,1.074893536,2.376304065,1.659422196,1.653654874,0.358169491,0.014020748,0.015419818,,,,,
2010.502732,2010,550,185,2010_185,-0.201025011,1.836938968,2.037963979,0.651546915,17.71,53.60603783,53.60603783,0.502152013,1.280148453,1.454567456,1.481464758,0.310015678,0.146207973,0.126361914,,,,,
2010.505464,2010,551,186,2010_186,-0.854359968,1.960697429,2.815057398,0.691687395,11.92,8.867558575,8.867558575,0.69448442,1.604452697,1.482919925,1.467208643,0.126910309,0.228271343,0.243531182,,,,,
2010.508197,2010,552,187,2010_187,-0.541487271,1.662475401,2.203962672,0.592726448,9.57,22.93002917,22.93002917,0.312227944,0.693075893,1.203769257,1.148513984,0.939735406,0.210411326,0.264156339,,,,,
2010.510929,2010,553,188,2010_188,-1.600959258,1.714224584,3.315183843,0.699150628,11.95,14.18219931,14.18219931,0.737642997,1.705030657,1.512714959,1.498306767,8.45E-05,0.040606129,0.046620504,,,,,
2010.513661,2010,554,189,2010_189,-1.080950662,1.859558337,2.940508999,0.667651923,23.35,47.03169453,47.03169453,0.571922776,1.604779788,1.661409872,1.703164478,0.064912109,0.039262814,0.024459039,,,,,
2010.516393,2010,555,190,2010_190,-2.087204523,1.958832551,4.046037073,0.64089491,25.85,50.27407303,50.27407303,0.46074871,1.348979527,1.598027621,1.68235641,0.371920711,0.130180197,0.076439057,,,,,
2010.519126,2010,556,191,2010_191,-1.427486606,1.954801397,3.382288003,0.679328185,17.12,46.48725812,46.48725812,0.628495157,1.586243127,1.550821158,1.563018616,0.135835199,0.163200034,0.153493748,,,,,
2010.521858,2010,557,192,2010_192,-1.915256693,1.962974506,3.878231199,0.677702072,16.78,29.30673923,29.30673923,0.620293091,1.556516646,1.535740901,1.547018401,0.165207992,0.182528553,0.173019481,,,,,
2010.52459,2010,558,193,2010_193,-2.45409457,1.962974506,4.417069076,0.678336847,9.68,27.16694295,27.16694295,0.623482063,1.386581393,1.394486763,1.360384384,0.332229021,0.323178314,0.363114855,,,,,
2010.527322,2010,559,194,2010_194,-1.961994854,2.004856954,3.966851808,0.689712253,12.53,34.82995758,34.82995758,0.683491307,1.59552062,1.488401825,1.475907786,0.167556234,0.2667259,0.279787222,,,,,
2010.530055,2010,560,195,2010_195,-2.003042279,2.499940722,4.502983001,0.739823334,7.427,21.90164152,21.90164152,1.024567943,2.192921841,1.578516002,1.564456068,0.094260593,0.849023514,0.875131538,,,,,
2010.532787,2010,561,196,2010_196,-1.165808131,2.312321651,3.478129782,0.711550838,10.92,26.72173188,26.72173188,0.815362321,1.851952221,1.540151713,1.523812105,0.211940012,0.596246414,0.621747305,,,,,
2010.538251,2010,563,198,2010_198,-1.066352534,1.840831485,2.90718402,0.757742796,12.83,14.79779624,14.79779624,1.18415542,2.778393243,1.846870291,1.841154051,0.879022049,3.65E-05,1.04E-07,,,,,
2010.540984,2010,564,199,2010_199,-0.585537159,1.815315047,2.400852206,0.67694742,16.24,23.74108714,23.74108714,0.616523098,1.532915204,1.520069556,1.52891894,0.079749671,0.0871699,0.08202273,,,,,
2010.543716,2010,565,200,2010_200,-1.527922073,1.807026513,3.334948586,0.66867068,10.03,11.78909874,11.78909874,0.576649021,1.290083463,1.371541863,1.337406541,0.267230117,0.18964688,0.220542918,,,,,
2010.546448,2010,566,201,2010_201,-1.805694187,1.70956616,3.515260347,0.712235873,13.68,28.97575603,28.97575603,0.819886977,1.951715338,1.613360257,1.606163448,0.058636224,0.009255576,0.010692121,,,,,
2010.54918,2010,567,202,2010_202,-1.282287581,1.652443347,2.934730928,0.678936881,16.75,29.75865299,29.75865299,0.626511576,1.57131902,1.540253908,1.550933817,0.006581156,0.01258647,0.010304185,,,,,
2010.551913,2010,568,203,2010_203,-2.093927849,1.68183996,3.775767809,0.736043094,17.92,23.79995035,23.79995035,0.993752688,2.5424613,1.893850821,1.872110878,0.740669091,0.044948605,0.036203022,,,,,
2010.554645,2010,569,204,2010_204,-1.954878846,1.511843421,3.466722268,0.672172022,15.81,39.6727253,39.6727253,0.593192336,1.46416036,1.491560776,1.499340279,0.002273674,0.000411386,0.000156329,,,,,
2010.557377,2010,570,205,2010_205,-1.305241585,1.522232528,2.827474114,0.691892058,16.49,27.02858194,27.02858194,0.695633581,1.736983273,1.59145046,1.596283628,0.046117882,0.004791122,0.005483565,,,,,
2010.560109,2010,571,206,2010_206,-1.957217967,1.585062892,3.542280859,0.682086928,19.05,40.71529117,40.71529117,0.642659012,1.676107974,1.612943556,1.630625159,0.008289207,0.000777331,0.00207592,,,,,
2010.562842,2010,572,207,2010_207,-1.692909073,1.755701111,3.448610184,0.718060476,20.6,26.50029452,26.50029452,0.859387038,2.301215861,1.872936545,1.855864281,0.297586342,0.013744147,0.010032661,,,,,
2010.565574,2010,573,208,2010_208,-1.265553944,1.74462893,3.010182875,0.71036529,19.45,32.14808913,32.14808913,0.807590697,2.120639303,1.780298358,1.775442403,0.1413838,0.001272308,0.00094947,,,,,
2010.568306,2010,574,209,2010_209,-0.131321353,1.674854276,1.80617563,0.710844684,16.61,23.56008774,23.56008774,0.810724308,2.028497724,1.690590641,1.6877787,0.125063688,0.000247633,0.000167041,,,,,
2010.571038,2010,575,210,2010_210,-1.46672168,1.697230619,3.163952298,0.689958644,12.57,9.189797484,9.189797484,0.684853097,1.599787359,1.490206377,1.477957011,0.009495189,0.042859037,0.048080915,,,,,
2010.57377,2010,576,211,2010_211,-1.376600939,1.583386108,2.959987047,0.678767723,17.63,27.1347731,27.1347731,0.625656027,1.592831876,1.56085851,1.575487231,8.92E-05,0.000507493,6.24E-05,,,,,
2010.576503,2010,577,212,2010_212,-1.381602986,1.710927818,3.092530804,0.683260263,20.28,37.85309556,37.85309556,0.648779449,1.727835362,1.653211684,1.672810525,0.000285865,0.003331152,0.001452928,,,,,
2010.579235,2010,578,213,2010_213,-0.332555295,1.754042279,2.086597574,0.710609873,22.24,28.27539504,28.27539504,0.809187924,2.228074954,1.885024098,1.869954296,0.224706977,0.017156237,0.013435596,,,,,
2010.581967,2010,579,214,2010_214,-1.348051271,1.801499196,3.149550468,0.694894452,25.45,28.17160481,28.17160481,0.712711918,2.072531517,1.901030764,1.896558243,0.073458519,0.009906533,0.009036222,,,,,
2010.584699,2010,580,215,2010_215,-1.266795395,1.886396852,3.153192246,0.665325248,22.21,42.09230559,42.09230559,0.561273549,1.544661853,1.617452314,1.658923731,0.11678281,0.072331165,0.051744021,,,,,
2010.587432,2010,581,216,2010_216,-0.35662479,1.697053054,2.053677844,0.650384006,23.75,34.14366922,34.14366922,0.497456721,1.405359603,1.587434251,1.650813414,0.085085069,0.012016282,0.002138104,,,,,
2010.590164,2010,582,217,2010_217,0.607024277,1.717298267,1.110273989,0.720980097,16.44,8.277664743,8.277664743,0.879897095,2.195218316,1.742668163,1.735241643,0.228407573,0.000643632,0.000321965,,,,,
2010.592896,2010,583,218,2010_218,-0.668023046,1.680969877,2.348992923,0.671452208,9.15,4.579324375,4.579324375,0.589753007,1.29980252,1.36540583,1.324743907,0.145288554,0.099580668,0.126896942,,,,,
2010.595628,2010,584,219,2010_219,-0.354544444,1.645657249,2.000201694,0.664996337,9.84,20.25474049,20.25474049,0.559784201,1.24831355,1.358128533,1.321369289,0.157882015,0.082672762,0.105162681,,,,,
2010.598361,2010,585,220,2010_220,-1.049620094,1.540652637,2.590272731,0.706485946,9.6,13.38060042,13.38060042,0.78267447,1.738248049,1.489823613,1.465410498,0.039043947,0.00258359,0.005661379,,,,,
2010.601093,2010,586,221,2010_221,-0.469650926,1.562912786,2.032563712,0.704852127,10.37,18.86650539,18.86650539,0.772412229,1.738066472,1.500217524,1.479242869,0.030678814,0.003930696,0.007000655,,,,,
2010.603825,2010,587,222,2010_222,-1.737869322,1.548802882,3.286672204,0.736517062,8.42,14.86786696,14.86786696,0.997564918,2.171486485,1.588877312,1.575427472,0.387734869,0.00160596,0.000708869,,,,,
2010.606557,2010,588,223,2010_223,-0.886838326,1.592876831,2.479715157,0.659997878,13.89,27.53162031,27.53162031,0.53763092,1.284392118,1.410890998,1.407083628,0.095162818,0.033118844,0.034519114,,,,,
2010.60929,2010,589,224,2010_224,-0.979815589,1.622301512,2.602117101,0.665365372,16.95,25.2495899,25.2495899,0.561455506,1.412952841,1.489926705,1.506587494,0.043826866,0.017523089,0.013389734,,,,,
2010.612022,2010,590,225,2010_225,-1.267724816,1.622301512,2.890026328,0.740466368,14.97,22.40704894,22.40704894,1.029904034,2.506029881,1.812003286,1.800385777,0.78097583,0.035986763,0.031714005,,,,,
2010.614754,2010,591,226,2010_226,-1.09395167,1.618463076,2.712414746,0.640868171,17.85,31.66983035,31.66983035,0.460649196,1.177143431,1.420748284,1.452815518,0.194763029,0.039091139,0.027439113,,,,,
2010.617486,2010,592,227,2010_227,-0.177997408,1.567235125,1.745232534,0.667383127,26.72,34.20177279,34.20177279,0.570682241,1.695745896,1.766303912,1.810547377,0.016515018,0.039628382,0.059200852,,,,,
2010.620219,2010,593,228,2010_228,0.162623105,1.572875615,1.410252509,0.647932239,20.49,27.572045,27.572045,0.48770097,1.30349629,1.499177642,1.547050799,0.072565221,0.005431391,0.000666921,,,,,
2010.622951,2010,594,229,2010_229,-0.804679577,1.579559005,2.384238582,0.754513311,17.94,14.89772598,14.89772598,1.153661787,2.952583902,2.03629951,1.998055059,1.885197367,0.208611889,0.175138948,,,,,
2010.625683,2010,595,230,2010_230,0.493559682,1.585407064,1.091847381,0.645382442,15.81,19.95478842,19.95478842,0.477758047,1.179237073,1.398695797,1.412382124,0.164974062,0.034861097,0.02993763,,,,,
2010.628415,2010,596,231,2010_231,0.077365972,1.49500588,1.417639907,0.454586837,11.07,3.995907561,3.995907561,0.102288811,0.23292444,1.080759532,1.035540867,1.592849561,0.171600037,0.211108099,,,,,
2010.631148,2010,597,232,2010_232,-0.334993627,1.390965205,1.725958832,0.597320035,7.584,9.464633784,9.464633784,0.324031873,0.695391868,1.194043806,1.11510396,0.483822267,0.038778037,0.076099426,,,,,
2010.63388,2010,598,233,2010_233,-0.299554641,1.329117947,1.628672587,0.674128618,9.286116974,18.4518453,18.4518453,0.602642806,1.33128932,1.375293762,1.336668917,4.71E-06,0.002132206,5.70E-05,,,,,
2010.636612,2010,599,234,2010_234,-1.447405735,1.283775989,2.731181725,0.716740048,7.194395676,13.17423672,13.17423672,0.850268834,1.812678586,1.477640532,1.445679355,0.279737957,0.037583461,0.0262127,,,,,
2010.639344,2010,600,235,2010_235,-0.894992012,1.029023845,1.924015858,0.664748577,9.661313619,28.08997285,28.08997285,0.558664925,1.242037779,1.354679772,1.316295209,0.045374936,0.106051783,0.082524837,,,,,
2010.642077,2010,601,236,2010_236,-0.915870809,1.013930304,1.929801113,0.694264909,9.359071877,26.22085823,26.22085823,0.709096525,1.568399229,1.440456642,1.409707345,0.307435789,0.181924717,0.156639466,,,,,
2010.644809,2010,602,237,2010_237,-0.785624232,1.085453479,1.871077711,0.594238151,14.38253807,30.04031798,30.04031798,0.316064245,0.761423523,1.25271975,1.257245965,0.104995412,0.027978006,0.029512658,,,,,
2010.647541,2010,603,238,2010_238,-0.543530596,1.018252081,1.561782677,0.591737458,13.44454646,27.59826362,27.59826362,0.309743381,0.734388104,1.238250249,1.231255094,0.080578757,0.048399194,0.045370284,,,,,
2010.650273,2010,604,239,2010_239,-0.458052468,1.024148604,1.482201072,0.57080979,14.38253807,29.28270616,29.28270616,0.261565354,0.630131425,1.211617246,1.217251509,0.155249537,0.035144492,0.037288732,,,,,
2010.653005,2010,605,240,2010_240,-0.484353873,0.914356362,1.398710235,0.580402796,14.22620614,29.57263195,29.57263195,0.282641512,0.679097786,1.226010892,1.229191079,0.055346598,0.097128546,0.099120899,,,,,
2010.655738,2010,606,241,2010_241,-0.383594662,0.948033567,1.331628229,0.582929866,12.47528846,29.63589161,29.63589161,0.288470775,0.672770884,1.213929863,1.194498655,0.075769545,0.07070084,0.060745039,,,,,
2010.65847,2010,607,242,2010_242,-0.115738025,0.819468677,0.935206702,0.550182327,13.09019407,30.01465455,30.01465455,0.22141734,0.521817019,1.171857859,1.159982374,0.088596509,0.124178136,0.115949578,,,,,
2010.661202,2010,608,243,2010_243,-0.440387,0.713303708,1.153690708,0.640180001,8.546145812,24.56886207,24.56886207,0.45809544,0.999317639,1.27968879,1.223346313,0.081803969,0.320792062,0.260143459,,,,,
2010.663934,2010,609,244,2010_244,-0.100595895,0.735916016,0.836511912,0.537944661,12.60035401,23.92283207,23.92283207,0.200575313,0.468777206,1.153905281,1.134810369,0.071363144,0.174715026,0.159116705,,,,,
2010.666667,2010,610,245,2010_245,-0.063190289,0.728918183,0.792108472,0.51791188,13.46539072,25.48320128,25.48320128,0.170606372,0.404643704,1.137789169,1.131320967,0.105153938,0.167175483,0.161928001,,,,,
2010.669399,2010,611,246,2010_246,0.066533323,0.66698174,0.600448417,0.495725092,15.44559524,23.16552466,23.16552466,0.142611971,0.34983066,1.127201068,1.152190437,0.100584808,0.21180183,0.23542748,,,,,
2010.672131,2010,612,247,2010_247,0.195484391,0.667618974,0.472134583,0.617575367,19.12460679,14.60526455,14.60526455,0.381637243,0.99660516,1.371019699,1.423908594,0.108231911,0.494772579,0.57197399,,,,,
2010.674863,2010,613,248,2010_248,0.185836323,0.620141935,0.434305612,0.654083861,17.66550872,9.463346941,9.463346941,0.512549401,1.30566655,1.462779304,1.488360553,0.469943998,0.710037736,0.753803569,,,,,
2010.677596,2010,614,249,2010_249,0.100207865,0.528195276,0.427987412,0.577354587,21.22987685,27.27606695,27.27606695,0.275766641,0.746383621,1.297819001,1.391846253,0.047606154,0.592320679,0.74589301,,,,,
2010.680328,2010,615,250,2010_250,-0.053356374,0.46597007,0.519326445,0.531300875,16.30020982,13.13854929,13.13854929,0.190094117,0.473131783,1.170703116,1.206473285,5.13E-05,0.496648666,0.548345012,,,,,
2011.398907,2011,877,147,2011_147,0.02784408,0.42706958,0.3992255,0.006837916,16.85258266,54.48059432,0,0.002747661,0.00690329,1.016664509,1.074897226,0.176539712,0.34762218,0.419680659,,,,,
2011.401639,2011,878,148,2011_148,-0.415685946,0.432503093,0.848189039,0.283261994,17.36326698,54.9727333,54.9727333,0.025630596,0.064956576,1.036467247,1.102742157,0.135090442,0.364772699,0.449220403,,,,,
2011.404372,2011,879,149,2011_149,-0.460244083,0.494688196,0.954932279,0.504557903,14.04902994,52.35689752,52.35689752,0.153159759,0.366887189,1.128129697,1.130763493,0.016333097,0.401248135,0.404591783,,,,,
2011.407104,2011,880,150,2011_150,-0.127787277,0.441956299,0.569743576,0.511772039,11.82,49.68004363,49.68004363,0.162350813,0.374438375,1.123392089,1.091929646,0.00455867,0.464354736,0.422465352,,,,,
2011.409836,2011,881,151,2011_151,-0.059641546,0.456312047,0.515953593,0.516674562,5.802,15.85467706,15.85467706,0.168909583,0.351670237,1.100765729,0.981998567,0.010949908,0.415320549,0.276346317,,,,,
2011.412568,2011,882,152,2011_152,-0.050727049,0.505876127,0.556603176,0.57162581,2.684,33.04968701,33.04968701,0.263295303,0.519872879,1.131339008,0.983346149,0.000195909,0.391203816,0.227977622,,,,,
2011.415301,2011,883,153,2011_153,-0.453991411,0.492269805,0.946261216,0.547839085,4.856,50.44859805,50.44859805,0.21726546,0.445128651,1.120850467,0.994918099,0.002222288,0.395113648,0.252655307,,,,,
2011.418033,2011,884,154,2011_154,-0.899358169,0.436035093,1.335393263,0.535701915,13.88,47.7427297,47.7427297,0.196974095,0.470488114,1.159565015,1.159124174,0.001187011,0.523495548,0.522857819,,,,,
2011.420765,2011,885,155,2011_155,-0.68635269,0.484122617,1.170475307,0.544535809,12.17,43.8596264,43.8596264,0.211544435,0.490808791,1.158700461,1.133623701,4.47E-05,0.455055268,0.421851658,,,,,
2011.423497,2011,886,156,2011_156,-0.925298607,0.48436666,1.409665267,0.557642997,14.2,42.60887481,42.60887481,0.235172401,0.564792839,1.190253795,1.193881542,0.00646837,0.498276648,0.503411368,,,,,
2011.42623,2011,887,157,2011_157,-0.717234305,0.474662238,1.191896542,0.537375033,12.38,39.66078616,39.66078616,0.19965446,0.464879775,1.151887068,1.129584642,9.57E-05,0.458633471,0.428923355,,,,,
2011.428962,2011,888,158,2011_158,-0.383395685,0.524945744,0.908341429,0.542079001,10.31,52.42662732,52.42662732,0.207387337,0.466182922,1.144446621,1.092794704,0.003453069,0.383781337,0.322452442,,,,,
2011.431694,2011,889,159,2011_159,-0.744161101,0.559943477,1.304104578,0.58841509,4.839,43.21944162,43.21944162,0.30154072,0.617611362,1.162048444,1.046528827,0.003325585,0.362530391,0.236765303,,,,,
2011.434426,2011,890,160,2011_160,-0.851312715,0.44640714,1.297719855,0.564477344,8.32,50.11856022,50.11856022,0.248521354,0.540058924,1.156832999,1.08066353,0.008770657,0.504704901,0.402281168,,,,,
2011.437158,2011,891,161,2011_161,-0.577919032,0.497757123,1.075676155,0.568828895,9.62,50.77563354,50.77563354,0.257413028,0.571885139,1.170867767,1.112703402,0.005494963,0.453077939,0.378158926,,,,,
2011.439891,2011,892,162,2011_162,-0.826214659,0.538339828,1.364554487,0.566655129,8.77,51.12361755,51.12361755,0.252932227,0.553866343,1.16234334,1.092534657,0.000241073,0.389380383,0.307131909,,,,,
2011.442623,2011,893,163,2011_163,-0.608383671,0.499196407,1.107580078,0.576745862,1.617,29.93529026,29.93529026,0.274413898,0.53208384,1.130535314,0.970757969,0.001081583,0.398588815,0.222370307,,,,,
2011.445355,2011,894,164,2011_164,-0.883989164,0.594131986,1.47812115,0.619136542,3.142,22.3832262,22.3832262,0.386480793,0.769067432,1.189668861,1.065204485,0.03060241,0.354664169,0.2219093,,,,,
2011.448087,2011,895,165,2011_165,-0.931571411,0.857865747,1.789437159,0.554184529,12.69,39.68373864,39.68373864,0.228692962,0.535308165,1.174115633,1.156680651,0.104043393,0.10001399,0.089290347,,,,,
2011.45082,2011,896,166,2011_166,-0.961105915,0.977043676,1.938149592,0.5615957,14.62,38.84788034,38.84788034,0.242802896,0.587297976,1.199443934,1.20873226,0.15190171,0.049461875,0.0536796,,,,,
2011.453552,2011,897,167,2011_167,-0.73980313,1.238826185,1.978629315,0.559627053,15.93,42.60107993,42.60107993,0.238972066,0.59105308,1.207642584,1.235215498,0.419609996,0.000972417,1.30E-05,,,,,
2011.456284,2011,898,168,2011_168,-1.159040867,1.380290453,2.53933132,0.557226152,16.99,44.82571197,44.82571197,0.234381814,0.590244085,1.213239289,1.255916404,0.624173263,0.027906092,0.015468904,,,,,
2011.459016,2011,899,169,2011_169,-1.206109461,1.366459917,2.572569378,0.571778082,16.37,49.26535614,49.26535614,0.263619381,0.656910496,1.2318644,1.263976646,0.503460381,0.018115953,0.010502821,,,,,
2011.461749,2011,900,170,2011_170,-1.362639825,1.257515972,2.620155797,0.560991815,18.53,57.15439637,57.15439637,0.2416213,0.624620547,1.234171469,1.29760579,0.400556619,0.000544966,0.001607194,,,,,
2011.464481,2011,901,171,2011_171,-1.556927747,1.285604327,2.842532074,0.582886451,18.76,48.12664864,48.12664864,0.288369621,0.748392054,1.279445697,1.34026064,0.288597026,3.79E-05,0.002987313,,,,,
2011.467213,2011,902,172,2011_172,-1.381520587,1.082050856,2.463571443,0.585285046,16.11,31.07635065,31.07635065,0.29401172,0.729412729,1.254105844,1.280988371,0.124353648,0.029602919,0.039576135,,,,,
2011.469945,2011,903,173,2011_173,-1.85535237,1.184388577,3.039740947,0.584054957,19.37,38.20503438,38.20503438,0.291104586,0.763367602,1.289445365,1.357529641,0.177258662,0.011036929,0.029977828,,,,,
2011.472678,2011,904,174,2011_174,-1.816546187,1.32584782,3.142394007,0.587276319,14.54,33.11798636,33.11798636,0.298779467,0.721713066,1.241294132,1.24815869,0.364978801,0.007149326,0.006035601,,,,,
2011.47541,2011,905,175,2011_175,-1.441315065,1.319769638,2.761084703,0.596828576,20.02,37.93346351,37.93346351,0.322747967,0.85575337,1.328447726,1.399550197,0.215311097,7.53E-05,0.006364938,,,,,
2011.478142,2011,906,176,2011_176,-2.405373207,1.301922965,3.707296172,0.591106708,20.52,53.10995394,53.10995394,0.308169133,0.824075256,1.321118478,1.400463189,0.228338433,0.000368468,0.009710176,,,,,
2011.480874,2011,907,177,2011_177,-1.422876104,1.284387271,2.707263375,0.607678727,27.61,55.80444044,55.80444044,0.352313888,1.062842886,1.497638096,1.636105459,0.049081914,0.045475914,0.123705684,,,,,
2011.483607,2011,908,178,2011_178,-2.505437262,1.227563911,3.733001174,0.594853358,23.02,44.53114775,44.53114775,0.317638939,0.886287557,1.368394513,1.474273511,0.11646955,0.019833258,0.060865627,,,,,
2011.486339,2011,909,179,2011_179,-1.947071894,1.182193135,3.12926503,0.607985262,18.14,51.35559662,51.35559662,0.353187397,0.906997296,1.330055222,1.376074115,0.07573275,0.021863197,0.037589834,,,,,
2011.489071,2011,910,180,2011_180,-1.860303223,1.092131082,2.952434305,0.641315261,3.625,23.88488195,23.88488195,0.462315944,0.92756096,1.228701885,1.120369637,0.027083325,0.018651584,0.000797416,,,,,
2011.491803,2011,911,181,2011_181,-1.880217139,1.093285091,2.973502229,0.666597435,5.103,24.74280909,24.74280909,0.56707156,1.166693793,1.295447319,1.215988366,0.005388838,0.040869567,0.015056094,,,,,
2011.494536,2011,912,182,2011_182,-1.981639687,1.177050757,3.158690445,0.663605256,9.98,24.17436275,24.17436275,0.553528801,1.237306254,1.356446032,1.320529825,0.003630725,0.032182665,0.020586243,,,,,
2011.497268,2011,913,183,2011_183,-2.650734494,1.169292934,3.820027428,0.618851354,19.56,54.31842969,54.31842969,0.38559143,1.01441404,1.381881367,1.438508501,0.023987472,0.045193842,0.072477022,,,,,
2011.5,2011,914,184,2011_184,-0.797437401,1.365925466,2.163362868,0.643982346,17.81,44.34882068,44.34882068,0.472384858,1.20631193,1.430348676,1.46092145,0.025476481,0.00415035,0.009024237,,,,,
2011.502732,2011,915,185,2011_185,-1.869627153,1.566042586,3.43566974,0.625686661,6.912,10.05785263,10.05785263,0.40748169,0.864543945,1.233557801,1.154856062,0.492100343,0.110546132,0.169074358,,,,,
2011.505464,2011,916,186,2011_186,-2.37315133,1.759613787,4.132765117,0.617740861,18.58,43.19538771,43.19538771,0.382147799,0.988739025,1.362807833,1.410169725,0.594247899,0.157454965,0.122111152,,,,,
2011.508197,2011,917,187,2011_187,-2.543691637,1.767343626,4.311035263,0.630510415,21.04,50.34386135,50.34386135,0.423673762,1.143008995,1.446134927,1.509640887,0.389793731,0.103175029,0.066410702,,,,,
2011.510929,2011,918,188,2011_188,-2.823778689,1.849350747,4.673129435,0.631203235,20.58,45.68320715,45.68320715,0.426051631,1.140467954,1.439618607,1.498920491,0.502514814,0.167880426,0.122801364,,,,,
2011.513661,2011,919,189,2011_189,-2.856134475,1.864396742,4.720531217,0.642632784,15.86,35.51904173,35.51904173,0.467262811,1.15431302,1.391103524,1.405763705,0.504218892,0.22400647,0.210344262,,,,,
2011.516393,2011,920,190,2011_190,-2.986617776,1.800372285,4.786990061,0.65271157,14.91,49.17962549,49.17962549,0.506898771,1.232161424,1.405874269,1.410866353,0.322863582,0.155628685,0.151714871,,,,,
2011.519126,2011,921,191,2011_191,-2.716577334,2.135257486,4.85183482,0.640853256,14.07,44.61136706,44.61136706,0.460593697,1.103724627,1.356846971,1.35552233,1.064060039,0.605922931,0.607986914,,,,,
